,host_is_superhost,host_has_profile_pic,host_identity_verified,host_listings_count,host_total_listings_count,is_location_exact,accommodates,bathrooms,bedrooms,beds,guests_included,minimum_nights,maximum_nights,price,instant_bookable,number_of_reviews,reviews_per_month,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,host_duration,property_type_Apartment,property_type_Condominium,property_type_House,property_type_Loft,property_type_Other,property_type_Townhouse,host_response_rate_buckets_100 %,host_response_rate_buckets_Below 100 %,host_response_rate_buckets_No response rate tracked,room_type_Entire home/apt,room_type_Private room,room_type_Shared room,host_response_time_a few days or more,host_response_time_within a day,host_response_time_within one or a few hours,cancellation_policy_flexible,cancellation_policy_moderate,cancellation_policy_strict_14_with_grace_period,cancellation_policy_super_strict_30,cancellation_policy_super_strict_60,property_type_Bed & Breakfast,cancellation_policy_strict
2846,False,True,False,1.0,1.0,True,1,1.0,1.0,2.0,1,355,356,45.0,False,0,1.1355252709518162,94.41386334856577,9.663965156026023,9.32495452290392,9.713520971302428,9.73067166648285,9.505490866949948,9.41110559143346,1517.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0
2847,False,True,True,3.0,3.0,True,3,1.0,1.0,2.0,2,2,1125,50.0,True,22,0.45,95.0,10.0,10.0,10.0,10.0,9.0,9.0,2648.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
2848,True,True,False,1.0,1.0,True,1,1.0,1.0,1.0,1,3,60,34.0,False,25,0.58,92.0,10.0,10.0,10.0,9.0,9.0,9.0,1487.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
2849,False,True,False,1.0,1.0,True,2,1.0,1.0,1.0,1,1,1125,40.0,False,12,0.26,97.0,10.0,10.0,10.0,10.0,9.0,9.0,1487.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
2850,False,True,False,2.0,2.0,False,2,1.0,2.0,2.0,1,90,1125,75.0,False,0,1.1355252709518162,94.41386334856577,9.663965156026023,9.32495452290392,9.713520971302428,9.73067166648285,9.505490866949948,9.41110559143346,1487.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
2851,True,True,False,1.0,1.0,True,3,1.0,1.0,1.0,1,5,1125,60.0,False,17,0.41,97.0,10.0,10.0,10.0,10.0,10.0,9.0,1569.0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
2852,False,True,False,2.0,2.0,True,2,1.0,1.0,1.0,1,1,1125,25.0,False,5,0.1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1588.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0
2853,False,True,False,2.0,2.0,True,2,1.0,1.0,1.0,2,3,365,50.0,False,87,1.76,94.0,10.0,9.0,10.0,10.0,9.0,9.0,1486.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
2854,False,True,False,2.3306845423066678,2.3306845423066678,True,5,1.0,2.0,3.0,2,1,1125,65.0,True,128,2.61,87.0,9.0,9.0,9.0,9.0,9.0,8.0,0.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
2855,False,True,True,1.0,1.0,True,3,1.0,1.0,1.0,2,3,1125,38.0,False,2,0.04,100.0,9.0,9.0,9.0,9.0,8.0,9.0,2509.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0
2856,False,True,True,1.0,1.0,True,1,1.0,1.0,1.0,2,14,30,90.0,False,3,0.06,93.0,9.0,9.0,10.0,10.0,10.0,9.0,2284.0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0
2857,False,True,False,1.0,1.0,True,2,1.0,0.0,1.0,1,3,1000,65.0,False,13,0.27,92.0,9.0,9.0,10.0,10.0,10.0,10.0,2632.0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
2858,True,True,True,2.0,2.0,True,3,1.0,1.0,1.0,2,3,1125,60.0,True,52,1.64,98.0,10.0,10.0,10.0,10.0,10.0,10.0,2362.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
2859,True,True,False,1.0,1.0,True,6,1.0,2.0,6.0,4,2,1125,100.0,True,297,6.17,95.0,10.0,9.0,10.0,10.0,10.0,9.0,1485.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
2860,False,True,True,1.0,1.0,False,2,1.0,1.0,1.0,1,3,30,70.0,False,74,1.95,96.0,10.0,10.0,10.0,10.0,10.0,9.0,1485.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
2861,False,True,True,1.0,1.0,True,2,1.0,1.0,1.0,1,3,1125,23.0,False,10,0.21,93.0,9.0,9.0,10.0,10.0,10.0,10.0,2353.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0
2862,False,True,False,2.0,2.0,False,2,1.0,1.0,1.0,1,2,1125,79.0,False,226,4.7,95.0,10.0,10.0,10.0,10.0,9.0,9.0,2559.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
2863,False,True,True,4.0,4.0,True,6,1.0,1.0,1.0,2,3,120,55.0,False,72,1.58,91.0,9.0,9.0,9.0,9.0,10.0,9.0,2687.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
2864,False,True,False,1.0,1.0,True,4,1.0,1.0,2.0,2,1,1125,139.0,False,0,1.1355252709518162,94.41386334856577,9.663965156026023,9.32495452290392,9.713520971302428,9.73067166648285,9.505490866949948,9.41110559143346,1703.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
2865,False,True,True,1.0,1.0,True,2,1.0,2.0,1.0,2,3,30,43.0,False,1,0.03,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1484.0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0
2866,False,True,True,1.0,1.0,True,3,1.0,1.0,2.0,2,60,90,110.0,False,9,0.26,96.0,10.0,9.0,10.0,10.0,10.0,10.0,1515.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
2867,False,True,True,1.0,1.0,True,5,1.0,5.0,4.0,2,3,31,525.0,False,103,2.41,88.0,9.0,8.0,10.0,10.0,10.0,9.0,1484.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
2868,False,True,True,1.0,1.0,False,2,1.0,1.0,1.0,1,2,10,54.0,False,8,0.56,95.0,10.0,9.0,10.0,10.0,10.0,9.0,2197.0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0
2869,False,True,False,1.0,1.0,True,4,1.0,2.0,2.0,1,4,30,85.0,False,5,0.75,100.0,10.0,9.0,10.0,10.0,9.0,10.0,1483.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
2870,False,True,False,1.0,1.0,False,2,1.0,1.0,1.0,1,1,1125,27.0,False,0,1.1355252709518162,94.41386334856577,9.663965156026023,9.32495452290392,9.713520971302428,9.73067166648285,9.505490866949948,9.41110559143346,1483.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0
2871,False,True,True,1.0,1.0,False,5,2.5,2.0,5.0,1,1,365,35.0,False,15,0.34,81.0,9.0,9.0,9.0,9.0,9.0,9.0,1491.0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
2872,False,True,False,1.0,1.0,True,2,1.0,0.0,1.0,1,90,700,48.0,False,2,0.06,100.0,10.0,10.0,10.0,10.0,10.0,9.0,1483.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0
2873,False,True,True,3.0,3.0,True,2,1.0,1.0,2.0,1,3,1125,21.0,False,41,0.83,91.0,9.0,9.0,10.0,10.0,9.0,9.0,2112.0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
2874,False,True,False,1.0,1.0,True,2,1.0,1.0,2.0,1,2,1125,37.0,False,31,0.66,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1684.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0
2875,False,True,False,1.0,1.0,True,2,1.0,1.0,1.0,1,2,31,35.0,False,18,0.57,93.0,10.0,10.0,10.0,9.0,9.0,9.0,1486.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
2876,False,True,True,1.0,1.0,True,4,1.0,2.0,2.0,1,1,1125,70.0,False,2,0.04,94.41386334856577,9.663965156026023,9.32495452290392,9.713520971302428,9.73067166648285,9.505490866949948,9.41110559143346,1708.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0
2877,False,True,False,1.0,1.0,True,5,1.0,2.0,2.0,4,2,7,70.0,False,77,1.58,84.0,9.0,9.0,9.0,9.0,9.0,8.0,1482.0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0
2878,False,True,True,1.0,1.0,True,1,1.0,1.0,1.0,1,5,21,37.0,False,44,1.05,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1570.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
2879,False,True,True,1.0,1.0,True,2,1.0,1.0,1.0,1,2,1125,46.0,False,27,0.55,97.0,9.0,10.0,10.0,10.0,10.0,10.0,1482.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
2880,True,True,True,2.0,2.0,True,2,1.0,1.0,1.0,1,3,90,34.0,False,106,2.17,94.0,10.0,9.0,10.0,10.0,9.0,10.0,2481.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
2881,True,True,False,1.0,1.0,False,2,1.0,1.0,1.0,1,2,6,45.0,True,110,2.72,96.0,10.0,10.0,10.0,10.0,10.0,10.0,2221.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
2882,False,True,True,3.0,3.0,False,2,2.0,1.0,1.0,1,1,30,52.0,True,100,2.05,90.0,9.0,8.0,9.0,9.0,9.0,9.0,1654.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
2883,False,True,True,1.0,1.0,True,2,1.0,1.0,1.0,2,7,1125,110.0,False,0,1.1355252709518162,94.41386334856577,9.663965156026023,9.32495452290392,9.713520971302428,9.73067166648285,9.505490866949948,9.41110559143346,2601.0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
2884,False,True,True,5.0,5.0,True,1,1.0,1.0,1.0,1,60,1125,45.0,True,6,0.17,97.0,10.0,10.0,10.0,10.0,8.0,9.0,1481.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0
2885,False,True,True,1.0,1.0,True,3,1.0,1.0,1.0,1,1,1125,60.0,False,7,0.15,97.0,10.0,10.0,10.0,10.0,10.0,9.0,1480.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0
2886,True,True,True,1.0,1.0,True,2,1.0,1.0,1.0,1,1,15,40.0,False,72,1.5,95.0,10.0,10.0,10.0,10.0,9.0,9.0,2580.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
2887,False,True,True,4.0,4.0,True,6,1.0,1.0,1.0,2,1,1125,80.0,False,215,5.34,91.0,9.0,9.0,9.0,9.0,10.0,9.0,1751.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
2888,False,True,False,2.0,2.0,True,2,1.0,2.0,2.0,1,1,14,39.0,False,0,1.1355252709518162,94.41386334856577,9.663965156026023,9.32495452290392,9.713520971302428,9.73067166648285,9.505490866949948,9.41110559143346,1480.0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0
2889,True,True,False,1.0,1.0,True,2,1.0,1.0,1.0,1,2,7,45.0,True,150,3.05,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1479.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
2890,False,True,False,1.0,1.0,False,2,1.0,1.0,1.0,1,20,120,107.0,True,4,0.09,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1505.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
2891,False,True,False,1.0,1.0,True,4,1.0,2.0,3.0,1,1,1125,35.0,False,2,0.04,90.0,8.0,7.0,8.0,9.0,9.0,9.0,1767.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
2892,False,True,False,1.0,1.0,True,2,1.0,1.0,1.0,1,1,1125,70.0,False,32,0.75,93.0,10.0,10.0,10.0,10.0,10.0,9.0,1479.0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
2893,False,True,False,1.0,1.0,True,4,1.0,1.0,1.0,1,5,1125,135.0,False,0,1.1355252709518162,94.41386334856577,9.663965156026023,9.32495452290392,9.713520971302428,9.73067166648285,9.505490866949948,9.41110559143346,1479.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
2894,False,True,True,1.0,1.0,True,2,1.0,2.0,1.0,2,2,20,75.0,True,33,0.69,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1479.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0
2895,False,True,False,1.0,1.0,True,2,1.0,1.0,1.0,1,9,30,49.0,False,3,0.19,87.0,9.0,9.0,10.0,9.0,9.0,9.0,1479.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0
2896,False,True,True,2.0,2.0,True,2,1.0,0.0,1.0,1,60,1125,55.0,False,3,0.07,100.0,10.0,10.0,10.0,10.0,10.0,9.0,1479.0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
2897,False,True,True,1.0,1.0,False,2,1.0,1.0,1.0,1,2,14,60.0,True,14,0.73,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1877.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
2898,False,True,True,4.0,4.0,True,2,1.0,1.0,1.0,2,1,90,80.0,True,45,0.98,89.0,10.0,10.0,9.0,9.0,9.0,9.0,1954.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
2899,False,True,False,1.0,1.0,False,4,1.5,1.0,2.0,2,2,31,250.0,False,0,1.1355252709518162,94.41386334856577,9.663965156026023,9.32495452290392,9.713520971302428,9.73067166648285,9.505490866949948,9.41110559143346,2112.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
2900,False,True,True,1.0,1.0,True,2,1.0,2.0,1.0,1,3,30,51.0,False,3,0.08,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1478.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
2901,False,True,True,1.0,1.0,True,2,1.0,1.0,2.0,1,2,1125,49.0,False,3,0.06,87.0,10.0,8.0,10.0,10.0,9.0,9.0,1858.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
2902,False,True,True,1.0,1.0,True,4,1.0,1.0,4.0,2,2,1125,39.0,False,1,0.03,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1478.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
2903,False,True,True,2.0,2.0,True,4,1.0,1.0,2.0,2,3,35,69.0,False,4,0.08,100.0,10.0,10.0,10.0,9.0,10.0,10.0,1478.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0
2904,False,True,True,1.0,1.0,False,2,1.0,1.0,1.0,1,1,1125,90.0,False,3,0.07,87.0,9.0,8.0,8.0,8.0,9.0,8.0,1652.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0
2905,False,True,True,2.0,2.0,True,2,1.0,1.0,1.0,1,180,1125,60.0,False,1,0.02,80.0,8.0,8.0,8.0,8.0,8.0,8.0,1479.0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
2906,False,True,False,1.0,1.0,False,2,1.0,1.0,1.0,1,2,1125,35.0,False,43,0.92,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1477.0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
2907,False,True,False,2.0,2.0,True,2,1.0,0.0,1.0,1,150,360,35.0,False,4,0.08,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1477.0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0
2908,False,True,True,1.0,1.0,True,4,1.0,1.0,2.0,3,3,30,115.0,False,9,0.19,78.0,10.0,7.0,10.0,10.0,10.0,8.0,1713.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
2909,True,True,True,1.0,1.0,True,2,1.0,1.0,1.0,1,1,30,46.0,True,253,5.4,98.0,10.0,10.0,10.0,10.0,9.0,10.0,1569.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
2910,False,True,False,1.0,1.0,True,2,1.0,1.0,1.0,1,180,200,45.0,False,5,0.2,100.0,10.0,10.0,9.0,10.0,10.0,10.0,2426.0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
2911,False,True,False,1.0,1.0,False,5,2.0,3.0,5.0,3,4,1125,94.0,False,14,0.29,99.0,10.0,10.0,10.0,10.0,9.0,10.0,1853.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0
2912,False,True,True,3.0,3.0,True,4,1.0,2.0,4.0,2,1,1125,60.0,True,26,0.69,90.0,9.0,9.0,9.0,9.0,9.0,9.0,2648.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
2913,False,True,True,1.0,1.0,True,4,1.0,2.0,1.0,2,5,8,65.0,False,2,0.1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1504.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0
2914,False,True,False,1.0,1.0,False,2,1.0,1.0,2.0,1,2,4,48.0,True,0,1.1355252709518162,94.41386334856577,9.663965156026023,9.32495452290392,9.713520971302428,9.73067166648285,9.505490866949948,9.41110559143346,1476.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
2915,False,True,True,1.0,1.0,True,1,1.0,1.0,1.0,1,10,365,26.0,False,83,2.05,96.0,10.0,10.0,10.0,10.0,9.0,10.0,1476.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0
2916,False,True,True,1.0,1.0,False,2,1.0,1.0,1.0,1,1,1125,48.0,False,0,1.1355252709518162,94.41386334856577,9.663965156026023,9.32495452290392,9.713520971302428,9.73067166648285,9.505490866949948,9.41110559143346,1475.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0
2917,False,True,False,1.0,1.0,True,6,2.0,4.0,4.0,4,14,365,130.0,True,5,0.1,100.0,10.0,10.0,10.0,10.0,9.0,10.0,1925.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
2918,False,True,True,1.0,1.0,True,1,1.0,1.0,1.0,1,1,1125,20.0,False,0,1.1355252709518162,94.41386334856577,9.663965156026023,9.32495452290392,9.713520971302428,9.73067166648285,9.505490866949948,9.41110559143346,1475.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0
2919,False,True,True,2.0,2.0,True,2,1.0,1.0,1.0,1,2,1125,35.0,False,19,0.4,96.0,9.0,10.0,10.0,10.0,9.0,9.0,1936.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
2920,False,True,False,1.0,1.0,False,1,1.0,1.0,2.0,1,7,37,71.0,False,2,0.67,100.0,9.0,10.0,10.0,8.0,10.0,9.0,1475.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
2921,False,True,False,1.0,1.0,True,2,1.0,1.0,1.0,1,1,1,30.0,False,0,1.1355252709518162,94.41386334856577,9.663965156026023,9.32495452290392,9.713520971302428,9.73067166648285,9.505490866949948,9.41110559143346,1475.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0
2922,False,True,True,1.0,1.0,True,1,1.0,1.0,1.0,1,3,22,22.0,True,2,0.13,90.0,10.0,10.0,10.0,10.0,9.0,9.0,1475.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0
2923,False,True,True,1.0,1.0,True,3,1.0,1.0,2.0,1,3,1125,55.0,False,7,0.19,100.0,10.0,10.0,10.0,10.0,9.0,10.0,1474.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0
2924,True,True,False,1.0,1.0,True,2,1.0,1.0,1.0,2,5,60,66.0,True,123,2.63,98.0,10.0,10.0,10.0,10.0,9.0,10.0,1474.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
2925,True,True,False,1.0,1.0,False,2,1.0,1.0,1.0,2,28,1124,75.0,False,88,1.81,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1481.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
2926,False,True,True,1.0,1.0,True,2,1.0,0.0,2.0,1,21,1125,40.0,False,8,0.19,100.0,10.0,10.0,10.0,10.0,9.0,9.0,1473.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
2927,False,True,False,1.0,1.0,False,2,1.0,1.0,1.0,1,14,21,75.0,False,27,0.55,96.0,10.0,10.0,10.0,10.0,9.0,9.0,1540.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
2928,True,True,False,1.0,1.0,True,2,2.0,1.0,1.0,1,2,7,57.0,True,242,5.95,96.0,10.0,10.0,10.0,10.0,10.0,10.0,1473.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
2929,False,True,True,1.0,1.0,False,2,1.0,1.0,1.0,1,5,1125,70.0,False,9,0.19,91.0,9.0,9.0,10.0,10.0,9.0,8.0,1625.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0
2930,False,True,False,2.0,2.0,False,1,1.0,1.0,1.0,1,1,1125,28.0,False,50,1.65,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1471.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
2931,False,True,True,1.0,1.0,True,2,1.0,1.0,1.0,2,4,1125,100.0,False,6,0.15,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1545.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0
2932,True,True,True,1.0,1.0,True,7,2.0,3.0,4.0,4,3,1125,280.0,True,107,2.25,95.0,10.0,10.0,10.0,10.0,8.0,9.0,1471.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
2933,False,True,True,5.0,5.0,True,5,1.0,2.0,2.0,4,3,1124,170.0,True,106,2.26,90.0,9.0,9.0,10.0,9.0,10.0,9.0,1472.0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
2934,True,True,True,1.0,1.0,True,2,1.0,0.0,1.0,1,10,365,55.0,True,24,0.58,97.0,10.0,10.0,10.0,10.0,10.0,9.0,1716.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
2935,False,True,False,1.0,1.0,False,2,1.0,1.0,1.0,1,1,5,40.0,False,1,0.1,100.0,10.0,10.0,6.0,10.0,10.0,10.0,2218.0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
2936,False,True,False,2.0,2.0,False,7,1.0,3.0,5.0,3,3,30,64.0,True,114,2.99,84.0,9.0,7.0,9.0,8.0,9.0,9.0,1470.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
2937,False,True,False,1.0,1.0,False,2,1.0,1.0,1.0,1,5,1125,45.0,False,2,0.14,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1879.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0
2938,False,True,True,2.0,2.0,True,2,1.0,1.0,1.0,2,3,1125,69.0,False,0,1.1355252709518162,94.41386334856577,9.663965156026023,9.32495452290392,9.713520971302428,9.73067166648285,9.505490866949948,9.41110559143346,1478.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0
2939,True,True,True,1.0,1.0,True,4,1.0,2.0,3.0,1,2,1125,58.0,True,163,3.57,95.0,10.0,10.0,10.0,10.0,9.0,9.0,1469.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
2940,False,True,True,2.0,2.0,True,2,1.0,1.0,1.0,1,2,20,53.0,True,17,0.37,96.0,10.0,10.0,10.0,10.0,10.0,10.0,2678.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0
2941,False,True,True,1.0,1.0,True,2,1.0,1.0,2.0,1,90,500,59.0,False,21,0.43,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1469.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
2942,False,True,False,1.0,1.0,False,2,1.0,1.0,1.0,2,2,1125,35.0,False,0,1.1355252709518162,94.41386334856577,9.663965156026023,9.32495452290392,9.713520971302428,9.73067166648285,9.505490866949948,9.41110559143346,1469.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
2943,False,True,True,2.0,2.0,True,4,1.0,2.0,2.0,2,21,1000,38.0,False,15,0.32,91.0,9.0,8.0,9.0,9.0,9.0,10.0,2169.0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
2944,False,True,True,1.0,1.0,False,2,1.0,1.0,1.0,1,3,300,79.0,False,8,0.16,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1475.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
2945,False,True,False,1.0,1.0,False,2,1.0,1.0,1.0,1,1,1125,65.0,False,23,0.47,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1499.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0
2946,False,True,True,1.0,1.0,False,4,1.0,2.0,2.0,1,3,1125,118.0,True,48,1.05,91.0,9.0,10.0,9.0,10.0,10.0,9.0,1504.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
