,host_is_superhost,host_has_profile_pic,host_identity_verified,host_listings_count,host_total_listings_count,is_location_exact,accommodates,bathrooms,bedrooms,beds,guests_included,minimum_nights,maximum_nights,price,instant_bookable,number_of_reviews,reviews_per_month,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,host_duration,property_type_Apartment,property_type_Bed & Breakfast,property_type_Condominium,property_type_House,property_type_Loft,property_type_Other,property_type_Townhouse,host_response_rate_buckets_100 %,host_response_rate_buckets_Below 100 %,host_response_rate_buckets_No response rate tracked,room_type_Entire home/apt,room_type_Private room,room_type_Shared room,host_response_time_a few days or more,host_response_time_within a day,host_response_time_within one or a few hours,cancellation_policy_flexible,cancellation_policy_moderate,cancellation_policy_strict,cancellation_policy_super_strict_30,cancellation_policy_super_strict_60,cancellation_policy_strict_14_with_grace_period
3163,False,True,False,1.0,1.0,True,2,1.0,1.0,1.0,1,1,3,160.0,False,10,0.55,96.0,10.0,10.0,9.0,9.0,10.0,10.0,617,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
3164,False,True,False,2.0,2.0,True,4,2.0,2.0,2.0,1,1,9,250.0,False,6,1.27,93.0,10.0,8.0,10.0,10.0,10.0,10.0,262,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
3165,False,True,False,1.0,1.0,False,5,1.5,2.0,3.0,4,1,1125,250.0,False,56,3.89,95.0,10.0,10.0,10.0,10.0,9.0,10.0,469,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
3166,False,True,False,1.0,1.0,False,2,1.0,1.0,1.0,1,1,1125,126.0,False,7,6.36,97.0,10.0,10.0,10.0,9.0,9.0,10.0,297,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
3167,False,True,False,1.0,1.0,True,1,1.0,1.0,1.0,1,2,6,134.0,False,1,0.31,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1849,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0
3168,False,True,True,2.0,2.0,True,1,1.0,1.0,1.0,1,1,1125,105.0,False,56,2.5,93.0,10.0,10.0,10.0,10.0,9.0,9.0,701,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0
3169,False,True,True,1.0,1.0,True,3,1.0,1.0,2.0,2,1,30,150.0,False,96,2.49,98.0,10.0,10.0,10.0,10.0,9.0,10.0,1273,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
3170,False,True,True,2.0,2.0,True,3,1.0,2.0,2.0,1,1,1125,200.0,False,7,0.31,77.0,9.0,8.0,9.0,9.0,8.0,8.0,701,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0
3171,True,True,True,1.0,1.0,True,7,1.0,3.0,3.0,1,1,1125,275.0,True,96,7.42,97.0,10.0,10.0,10.0,10.0,9.0,10.0,462,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
3172,False,True,False,1.0,1.0,True,6,2.5,3.0,3.0,1,4,20,450.0,False,2,0.04,70.0,10.0,10.0,10.0,10.0,10.0,10.0,1895,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
3173,False,False,False,1.0,1.0,True,3,1.0,1.0,1.0,2,1,1125,150.0,False,1,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,104,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
3174,True,True,True,1.0,1.0,True,2,1.0,1.0,1.0,1,1,1125,105.0,False,58,3.15,96.0,10.0,10.0,10.0,10.0,9.0,10.0,754,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
3175,False,True,False,4.0,4.0,True,2,1.0,1.0,1.0,1,3,1125,75.0,True,40,2.38,91.0,9.0,9.0,9.0,10.0,9.0,9.0,602,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
3176,False,True,False,1.0,1.0,False,1,1.0,1.0,1.0,1,1,1125,60.0,False,0,1.970908448214916,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647,132,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0
3177,False,True,True,22.0,22.0,True,4,1.0,1.0,1.0,1,2,1125,143.0,False,16,1.33,91.0,10.0,10.0,9.0,9.0,10.0,9.0,1883,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
3178,False,True,True,1.0,1.0,True,2,1.5,1.0,1.0,1,3,1125,130.0,False,8,0.78,100.0,10.0,10.0,10.0,10.0,10.0,10.0,671,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
3179,False,True,False,1.0,1.0,False,4,1.0,1.0,1.0,1,1,1125,100.0,False,5,2.83,80.0,8.0,6.0,10.0,10.0,9.0,8.0,64,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0
3180,False,True,False,2.0,2.0,True,2,2.0,1.0,1.0,1,1,30,120.0,False,4,1.08,80.0,8.0,9.0,10.0,9.0,9.0,8.0,111,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
3181,False,True,True,4.0,4.0,True,10,2.0,3.0,7.0,5,1,1125,199.0,False,28,4.42,94.0,10.0,10.0,9.0,10.0,9.0,9.0,1326,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
3182,False,True,True,4.0,4.0,False,2,1.0,1.0,1.0,1,3,1125,229.0,False,3,0.83,93.0,9.0,10.0,10.0,10.0,9.0,9.0,162,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
3183,False,True,True,1.0,1.0,True,1,1.0,1.0,1.0,1,1,25,89.0,True,48,2.0,91.0,9.0,10.0,10.0,10.0,9.0,9.0,1177,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
3184,False,True,False,1.0,1.0,True,4,2.0,2.0,2.0,1,2,1125,250.0,False,11,3.75,98.0,10.0,10.0,10.0,10.0,9.0,10.0,398,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
3185,False,True,True,1.0,1.0,True,2,1.0,1.0,1.0,1,1,6,175.0,False,7,0.49,93.0,10.0,9.0,9.0,10.0,9.0,9.0,701,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
3186,False,True,True,1.0,1.0,True,4,1.0,2.0,2.0,1,2,1125,200.0,True,5,0.42,88.0,9.0,8.0,10.0,10.0,8.0,8.0,409,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0
3187,True,True,True,2.0,2.0,True,10,1.5,3.0,3.0,6,1,2,225.0,False,176,7.53,97.0,10.0,10.0,10.0,10.0,9.0,10.0,793,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
3188,False,True,False,8.0,8.0,False,2,1.5,1.0,1.0,1,1,1125,69.0,True,31,5.71,97.0,10.0,10.0,10.0,10.0,10.0,10.0,241,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
3189,True,True,True,15.0,15.0,True,4,1.0,2.0,2.0,3,2,45,245.0,True,47,3.07,97.0,10.0,10.0,10.0,10.0,9.0,9.0,1060,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
3190,False,True,False,1.0,1.0,True,1,1.0,1.0,1.0,1,1,1125,85.0,False,1,0.08,100.0,10.0,10.0,10.0,10.0,10.0,10.0,392,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0
3191,False,True,False,1.0,1.0,True,2,1.0,0.0,1.0,1,2,5,300.0,False,0,1.970908448214916,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647,756,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0
3192,False,True,True,6.0,6.0,True,2,1.0,1.0,1.0,1,1,25,128.0,True,14,2.44,97.0,10.0,10.0,10.0,10.0,9.0,9.0,1179,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
3193,False,True,True,30.0,30.0,True,6,2.0,2.0,2.0,3,1,1125,175.0,False,62,5.05,92.0,10.0,9.0,10.0,10.0,10.0,9.0,728,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
3194,False,True,False,2.0,2.0,False,2,1.0,1.0,1.0,1,1,1125,150.0,False,1,0.63,80.0,10.0,10.0,10.0,10.0,10.0,8.0,262,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0
3195,False,True,True,1.0,1.0,False,2,1.0,1.0,1.0,1,2,1125,98.0,False,1,0.61,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1573,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
3196,False,True,False,2.0,2.0,False,6,2.0,2.0,2.0,1,2,1125,232.0,False,3,3.0,80.0,9.0,10.0,9.0,8.0,9.0,9.0,141,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
3197,True,True,True,15.0,15.0,True,4,1.0,2.0,2.0,1,3,45,185.0,True,46,3.03,97.0,10.0,10.0,10.0,10.0,9.0,10.0,1060,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
3198,False,True,False,1.0,1.0,True,4,2.0,2.0,3.0,1,1,1125,159.0,True,0,1.970908448214916,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647,855,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0
3199,False,True,True,1.0,1.0,False,2,1.0,1.0,1.0,1,1,1125,139.0,False,1,0.94,80.0,8.0,8.0,10.0,10.0,6.0,8.0,712,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
3200,False,True,False,8.0,8.0,False,2,2.0,1.0,1.0,1,1,1125,195.0,True,0,1.970908448214916,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647,241,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
3201,False,True,True,1.0,1.0,True,3,1.0,1.0,2.0,2,1,1125,115.0,False,0,1.970908448214916,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647,957,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0
3202,False,True,True,2.0,2.0,True,2,1.0,1.0,1.0,1,2,1125,149.0,False,0,1.970908448214916,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647,880,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
3203,False,True,True,1.0,1.0,True,4,1.0,2.0,1.0,2,2,2,159.0,False,3,3.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,808,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0
3204,False,True,True,1.0,1.0,True,1,1.5,1.0,1.0,0,1,1125,103.0,True,79,2.8,95.0,10.0,10.0,10.0,10.0,9.0,9.0,1476,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
3205,False,True,False,8.0,8.0,True,2,1.0,1.0,1.0,1,1,1125,69.0,True,47,7.7,96.0,10.0,10.0,10.0,10.0,9.0,10.0,241,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0
3206,False,True,True,24.0,24.0,True,4,1.0,1.0,1.0,1,3,1125,220.0,False,13,1.07,88.0,10.0,10.0,10.0,9.0,10.0,9.0,1747,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
3207,False,True,False,1.0,1.0,True,2,2.0,1.0,1.0,1,1,1125,135.0,False,5,0.63,100.0,9.0,10.0,10.0,10.0,10.0,10.0,511,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
3208,False,True,True,1.0,1.0,True,2,1.0,1.0,2.0,1,1,30,90.0,False,0,1.970908448214916,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647,1186,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0
3209,False,True,False,4.0,4.0,True,2,1.0,1.0,1.0,1,3,1125,75.0,True,38,2.07,89.0,9.0,9.0,10.0,9.0,8.0,9.0,602,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
3210,False,True,False,1.0,1.0,True,1,1.0,1.0,1.0,1,1,1125,57.0,True,7,1.67,97.0,10.0,9.0,10.0,10.0,10.0,10.0,133,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0
3211,False,True,True,1.0,1.0,True,2,1.0,1.0,1.0,1,1,5,90.0,False,4,4.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,388,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
3212,True,True,True,1.0,1.0,True,7,2.5,4.0,4.0,1,2,1125,391.0,False,14,1.06,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1855,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
3213,False,True,False,1.0,1.0,True,4,2.0,2.0,2.0,1,3,1125,280.0,False,1,0.61,100.0,10.0,10.0,10.0,10.0,10.0,10.0,289,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
3214,False,True,True,1.0,1.0,True,5,2.0,2.0,3.0,1,1,1125,350.0,False,1,0.25,100.0,10.0,8.0,10.0,10.0,10.0,10.0,525,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0
3215,False,True,True,5.0,5.0,True,10,1.5,5.0,6.0,1,4,1125,700.0,True,10,0.73,91.0,9.0,10.0,10.0,10.0,10.0,9.0,474,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
3216,True,True,True,2.0,2.0,True,1,1.0,1.0,1.0,1,1,5,150.0,False,24,0.99,100.0,10.0,10.0,10.0,10.0,10.0,10.0,814,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
3217,True,True,True,1.0,1.0,True,2,1.0,1.0,1.0,2,2,1125,175.0,False,28,1.83,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1384,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
3218,False,True,True,20.0,20.0,True,4,1.0,2.0,2.0,1,1,1125,99.0,True,92,2.87,85.0,9.0,9.0,10.0,10.0,8.0,9.0,1451,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
3219,False,True,True,1.0,1.0,True,2,1.0,1.0,1.0,1,1,7,150.0,False,1,0.37,100.0,10.0,10.0,10.0,10.0,10.0,6.0,1487,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
3220,False,True,True,4.0,4.0,True,4,2.0,2.0,2.0,4,1,14,250.0,False,84,2.6,95.0,10.0,10.0,10.0,10.0,10.0,10.0,1010,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
3221,False,True,False,2.0,2.0,True,14,2.0,5.0,8.0,8,1,1125,299.0,False,4,1.15,100.0,10.0,10.0,10.0,10.0,10.0,9.0,195,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
3222,False,True,False,2.0,2.0,True,2,1.0,1.0,1.0,1,2,1125,150.0,False,4,4.0,95.0,10.0,10.0,10.0,10.0,9.0,10.0,737,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0
3223,False,True,False,1.0,1.0,True,3,1.0,1.0,2.0,1,1,1125,200.0,False,0,1.970908448214916,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647,664,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0
3224,True,True,True,2.0,2.0,True,2,1.0,1.0,1.0,2,3,1125,150.0,True,77,5.61,98.0,10.0,10.0,10.0,10.0,9.0,10.0,422,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
3225,False,True,True,1.0,1.0,True,8,4.0,4.0,4.0,1,1,1125,500.0,False,88,4.2,98.0,10.0,10.0,10.0,10.0,9.0,10.0,719,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
3226,False,True,True,1.0,1.0,True,4,1.0,2.0,2.0,4,1,1125,150.0,False,97,6.77,92.0,9.0,9.0,10.0,10.0,8.0,9.0,448,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
3227,False,True,True,24.0,24.0,True,4,1.0,1.0,1.0,1,2,1125,189.0,False,6,0.89,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1747,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
3228,False,True,False,1.0,1.0,True,2,1.0,0.0,1.0,1,1,1125,140.0,False,1,1.0,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647,566,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0
3229,False,True,True,1.0,1.0,True,2,1.0,1.0,1.0,0,3,1125,320.0,False,27,1.44,94.0,10.0,10.0,10.0,10.0,9.0,10.0,568,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0
3230,False,True,True,2.0,2.0,True,3,1.0,1.0,1.0,3,1,1125,200.0,False,4,0.83,87.0,9.0,8.0,9.0,9.0,9.0,9.0,1020,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
3231,False,True,True,2.0,2.0,True,6,2.0,2.0,2.0,5,1,1125,500.0,False,1,0.63,80.0,10.0,10.0,10.0,10.0,10.0,8.0,1020,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
3232,False,True,True,1.0,1.0,True,3,1.0,1.0,1.0,1,1,4,145.0,False,6,2.5,100.0,9.0,10.0,10.0,10.0,10.0,10.0,590,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
3233,False,True,True,1.0,1.0,True,2,1.0,1.0,1.0,1,1,1125,140.0,False,1,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1030,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0
3234,True,True,True,1.0,1.0,True,6,1.0,2.0,3.0,3,1,365,200.0,True,132,2.62,96.0,10.0,10.0,10.0,10.0,10.0,9.0,1773,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
3235,False,True,True,22.0,22.0,True,2,5.0,1.0,1.0,1,2,30,130.0,False,0,1.970908448214916,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647,1883,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
3236,False,True,True,1.0,1.0,True,4,1.0,1.0,2.0,2,1,1125,150.0,False,2,0.65,80.0,9.0,7.0,10.0,10.0,8.0,8.0,486,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0
3237,False,True,True,1.0,1.0,True,3,1.0,2.0,2.0,2,1,1125,150.0,False,19,1.47,93.0,10.0,9.0,10.0,10.0,9.0,9.0,734,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
3238,True,True,True,1.0,1.0,True,2,1.0,1.0,1.0,1,1,1125,155.0,False,100,6.32,98.0,10.0,10.0,10.0,10.0,9.0,10.0,772,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
3239,False,True,True,1.0,1.0,True,3,1.0,1.0,1.0,1,2,1125,120.0,False,18,4.66,82.0,9.0,8.0,10.0,10.0,9.0,8.0,128,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
3240,False,True,True,24.0,24.0,True,2,6.0,1.0,1.0,1,2,1125,144.0,False,2,0.27,90.0,10.0,10.0,10.0,10.0,10.0,10.0,1747,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
3241,False,True,False,1.0,1.0,True,2,1.0,1.0,1.0,1,1,7,159.0,False,1,1.0,100.0,10.0,10.0,10.0,10.0,8.0,10.0,273,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
3242,False,True,False,1.0,1.0,True,9,2.0,3.0,5.0,1,2,1125,1000.0,False,1,0.12,100.0,10.0,10.0,10.0,10.0,10.0,10.0,499,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0
3243,True,True,True,2.0,2.0,True,4,1.0,2.0,2.0,4,3,30,165.0,True,0,1.970908448214916,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647,776,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
3244,False,True,False,2.0,2.0,True,4,1.0,1.0,2.0,4,1,1125,175.0,False,5,1.39,100.0,10.0,10.0,10.0,10.0,10.0,10.0,195,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
3245,False,True,True,1.0,1.0,True,4,1.5,2.0,2.0,2,2,1125,300.0,False,38,2.08,96.0,10.0,10.0,10.0,10.0,10.0,9.0,839,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
3246,False,True,True,1.0,1.0,False,2,1.0,1.0,1.0,1,1,1125,100.0,False,13,2.1,100.0,10.0,10.0,10.0,10.0,9.0,10.0,547,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0
3247,False,True,True,24.0,24.0,True,2,5.0,1.0,1.0,1,2,30,105.0,False,0,1.970908448214916,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647,1747,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
3248,True,True,True,1.0,1.0,False,8,2.0,2.0,3.0,4,1,1125,199.0,False,28,5.71,96.0,9.0,10.0,10.0,10.0,9.0,10.0,180,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
3249,False,True,True,24.0,24.0,True,2,5.0,1.0,1.0,1,2,30,95.0,False,2,0.91,80.0,10.0,10.0,8.0,8.0,9.0,8.0,1747,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
3250,False,True,True,1.0,1.0,True,2,1.0,1.0,1.0,1,1,1125,100.0,False,26,2.15,94.0,9.0,10.0,10.0,10.0,9.0,9.0,787,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0
3251,False,True,True,1.0,1.0,False,1,1.0,1.0,1.0,1,1,1125,96.0,False,30,2.03,93.0,10.0,9.0,10.0,10.0,9.0,9.0,872,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0
3252,True,True,True,7.0,7.0,True,10,2.0,3.0,7.0,3,1,1125,325.0,False,17,3.57,99.0,10.0,10.0,10.0,10.0,10.0,10.0,591,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
3253,False,True,True,6.0,6.0,True,6,2.0,2.0,3.0,4,1,25,330.0,False,9,1.91,96.0,10.0,10.0,10.0,10.0,9.0,9.0,1179,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
3254,False,True,True,22.0,22.0,True,2,6.0,1.0,1.0,1,2,1125,144.0,False,1,0.37,60.0,4.0,4.0,6.0,6.0,8.0,6.0,1883,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
3255,False,True,True,2.0,2.0,True,6,1.0,2.0,3.0,4,2,1125,250.0,False,64,1.88,86.0,9.0,8.0,10.0,9.0,9.0,8.0,1851,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
3256,False,True,True,22.0,22.0,True,2,5.0,1.0,1.0,1,2,30,95.0,False,2,0.92,90.0,10.0,8.0,10.0,10.0,10.0,8.0,1883,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
3257,False,True,True,6.0,6.0,True,2,1.0,1.0,1.0,1,1,25,118.0,True,16,2.79,94.0,10.0,10.0,10.0,9.0,9.0,10.0,1179,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
3258,False,True,True,2.0,2.0,True,4,2.0,2.0,2.0,1,4,6,500.0,False,2,0.07,90.0,6.0,10.0,8.0,8.0,7.0,8.0,1224,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
3259,False,True,False,1.0,1.0,False,5,1.0,1.0,2.0,2,2,7,180.0,False,1,0.46,100.0,10.0,10.0,10.0,10.0,10.0,8.0,116,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
3260,False,True,True,2.0,2.0,True,6,1.5,2.0,2.0,1,2,1125,290.0,True,1,0.3,100.0,10.0,10.0,10.0,10.0,10.0,10.0,880,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0
3261,False,True,False,1.0,1.0,True,2,1.0,1.0,1.0,2,3,6,225.0,False,1,0.06,100.0,10.0,10.0,10.0,10.0,10.0,10.0,549,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0
3262,False,True,True,7.0,7.0,True,2,2.0,1.0,1.0,1,1,1125,99.0,False,3,1.67,93.0,9.0,8.0,10.0,10.0,10.0,9.0,773,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
3263,False,True,True,1.0,1.0,True,5,1.0,1.0,2.0,2,1,1125,175.0,False,94,3.09,93.0,9.0,10.0,10.0,10.0,10.0,9.0,1756,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
3264,False,True,False,1.0,1.0,True,2,1.0,1.0,1.0,1,1,1125,125.0,False,3,0.63,100.0,10.0,10.0,10.0,10.0,10.0,10.0,177,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0
3265,True,True,True,1.0,1.0,True,6,2.5,4.0,4.0,6,2,30,350.0,False,39,2.45,97.0,10.0,10.0,10.0,10.0,9.0,10.0,490,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
3266,False,True,True,1.0,1.0,True,3,1.0,1.0,1.0,1,1,1125,88.0,False,13,0.52,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1636,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0
